Frame,Z1,Z2,Delta_Z,Abs_Delta_Z
489,68.34,58.39,-9.950000000000003,9.950000000000003
490,68.55,57.58,-10.969999999999999,10.969999999999999
491,67.85,57.67,-10.179999999999993,10.179999999999993
492,67.96,58.28,-9.679999999999993,9.679999999999993
493,68.03,58.43,-9.600000000000001,9.600000000000001
494,67.8,58.3,-9.5,9.5
495,68.16,58.16,-10.0,10.0
496,67.94,58.36,-9.579999999999998,9.579999999999998
497,68.24,57.92,-10.319999999999993,10.319999999999993
498,68.96,58.33,-10.629999999999995,10.629999999999995
499,68.23,58.12,-10.110000000000007,10.110000000000007
500,68.86,58.45,-10.409999999999997,10.409999999999997
501,68.43,58.13,-10.300000000000004,10.300000000000004
502,68.27,58.04,-10.229999999999997,10.229999999999997
503,67.96,57.94,-10.019999999999996,10.019999999999996
504,67.56,57.9,-9.660000000000004,9.660000000000004
505,67.84,57.9,-9.940000000000005,9.940000000000005
506,67.14,58.12,-9.020000000000003,9.020000000000003
507,66.85,57.65,-9.199999999999996,9.199999999999996
508,67.85,57.81,-10.039999999999992,10.039999999999992
509,67.44,57.87,-9.57,9.57
510,67.71,57.57,-10.139999999999993,10.139999999999993
511,67.16,58.09,-9.069999999999993,9.069999999999993
512,67.87,57.82,-10.050000000000004,10.050000000000004
513,67.75,57.92,-9.829999999999998,9.829999999999998
514,67.37,58.13,-9.240000000000002,9.240000000000002
515,68.07,57.81,-10.259999999999991,10.259999999999991
516,68.71,58.32,-10.389999999999993,10.389999999999993
517,67.97,57.72,-10.25,10.25
518,68.08,57.87,-10.21,10.21
519,67.83,57.43,-10.399999999999999,10.399999999999999
520,67.99,57.55,-10.439999999999998,10.439999999999998
521,67.8,58.22,-9.579999999999998,9.579999999999998
522,66.73,57.27,-9.46,9.46
523,67.64,57.39,-10.25,10.25
524,67.06,57.34,-9.719999999999999,9.719999999999999
525,67.0,57.31,-9.689999999999998,9.689999999999998
526,67.04,57.09,-9.950000000000003,9.950000000000003
527,67.13,57.69,-9.439999999999998,9.439999999999998
528,67.37,57.74,-9.630000000000003,9.630000000000003
529,67.79,58.22,-9.570000000000007,9.570000000000007
530,67.16,57.85,-9.309999999999995,9.309999999999995
531,67.33,57.82,-9.509999999999998,9.509999999999998
532,67.33,57.72,-9.61,9.61
533,68.16,58.25,-9.909999999999997,9.909999999999997
534,67.66,58.33,-9.329999999999998,9.329999999999998
535,67.17,57.93,-9.240000000000002,9.240000000000002
536,67.68,58.11,-9.570000000000007,9.570000000000007
537,67.45,57.8,-9.650000000000006,9.650000000000006
