Frame,Z1,Z2,Delta_Z,Abs_Delta_Z
362,68.0,70.52,2.519999999999996,2.519999999999996
363,68.04,70.31,2.269999999999996,2.269999999999996
364,68.37,70.85,2.4799999999999898,2.4799999999999898
365,68.09,70.39,2.299999999999997,2.299999999999997
366,68.48,70.52,2.039999999999992,2.039999999999992
367,68.69,70.38,1.6899999999999977,1.6899999999999977
368,68.76,70.63,1.8699999999999903,1.8699999999999903
369,68.77,70.03,1.2600000000000051,1.2600000000000051
370,68.06,70.55,2.489999999999995,2.489999999999995
371,68.58,70.67,2.0900000000000034,2.0900000000000034
372,68.16,70.34,2.180000000000007,2.180000000000007
373,68.4,70.41,2.009999999999991,2.009999999999991
374,68.41,70.73,2.3200000000000074,2.3200000000000074
375,68.18,70.4,2.219999999999999,2.219999999999999
376,67.84,70.41,2.569999999999993,2.569999999999993
377,68.29,70.42,2.1299999999999955,2.1299999999999955
378,68.37,70.43,2.0600000000000023,2.0600000000000023
379,67.82,70.61,2.7900000000000063,2.7900000000000063
380,68.38,70.89,2.510000000000005,2.510000000000005
381,68.22,70.74,2.519999999999996,2.519999999999996
382,67.75,70.84,3.0900000000000034,3.0900000000000034
383,68.02,70.77,2.75,2.75
384,68.51,70.49,1.9799999999999898,1.9799999999999898
385,68.4,70.92,2.519999999999996,2.519999999999996
386,67.93,70.78,2.8499999999999943,2.8499999999999943
387,68.47,70.81,2.3400000000000034,2.3400000000000034
388,67.95,71.0,3.049999999999997,3.049999999999997
389,68.12,70.81,2.6899999999999977,2.6899999999999977
390,68.47,71.34,2.8700000000000045,2.8700000000000045
391,67.86,71.06,3.200000000000003,3.200000000000003
392,67.99,71.03,3.0400000000000063,3.0400000000000063
393,68.24,70.99,2.75,2.75
394,67.92,70.81,2.8900000000000006,2.8900000000000006
395,68.16,70.76,2.6000000000000085,2.6000000000000085
396,68.24,71.32,3.0799999999999983,3.0799999999999983
397,68.36,70.88,2.519999999999996,2.519999999999996
398,67.85,70.74,2.8900000000000006,2.8900000000000006
399,68.78,70.67,1.8900000000000006,1.8900000000000006
400,68.04,70.52,2.4799999999999898,2.4799999999999898
401,67.94,70.44,2.5,2.5
402,68.25,70.34,2.0900000000000034,2.0900000000000034
403,68.13,70.41,2.280000000000001,2.280000000000001
404,68.19,70.14,1.9500000000000028,1.9500000000000028
405,68.27,70.21,1.9399999999999977,1.9399999999999977
406,68.24,69.94,1.7000000000000028,1.7000000000000028
407,68.59,69.9,1.3100000000000023,1.3100000000000023
408,68.31,70.28,1.9699999999999989,1.9699999999999989
409,68.24,70.71,2.469999999999999,2.469999999999999
410,68.0,70.2,2.200000000000003,2.200000000000003
411,68.44,70.15,1.710000000000008,1.710000000000008
412,67.56,70.06,2.5,2.5
413,68.2,70.04,1.8400000000000034,1.8400000000000034
414,68.81,70.42,1.6099999999999994,1.6099999999999994
415,68.18,69.96,1.779999999999987,1.779999999999987
416,67.82,70.17,2.3500000000000085,2.3500000000000085
417,68.29,70.56,2.269999999999996,2.269999999999996
418,68.44,69.99,1.5499999999999972,1.5499999999999972
419,67.8,70.07,2.269999999999996,2.269999999999996
420,68.12,70.12,2.0,2.0
421,68.44,70.35,1.9099999999999966,1.9099999999999966
422,68.32,70.1,1.7800000000000011,1.7800000000000011
423,67.82,69.53,1.710000000000008,1.710000000000008
424,67.85,70.03,2.180000000000007,2.180000000000007
425,68.32,70.24,1.9200000000000017,1.9200000000000017
426,67.99,70.43,2.440000000000012,2.440000000000012
427,67.4,70.33,2.9299999999999926,2.9299999999999926
428,67.78,70.12,2.3400000000000034,2.3400000000000034
429,68.57,69.96,1.3900000000000006,1.3900000000000006
430,68.51,70.09,1.5799999999999983,1.5799999999999983
431,68.32,70.07,1.75,1.75
432,68.46,70.57,2.1099999999999994,2.1099999999999994
433,68.21,70.07,1.8599999999999994,1.8599999999999994
434,68.14,70.12,1.980000000000004,1.980000000000004
435,68.38,69.94,1.5600000000000023,1.5600000000000023
436,68.69,70.51,1.8200000000000074,1.8200000000000074
437,68.48,70.54,2.0600000000000023,2.0600000000000023
438,68.31,70.4,2.0900000000000034,2.0900000000000034
439,68.32,70.36,2.0400000000000063,2.0400000000000063
440,68.26,70.75,2.489999999999995,2.489999999999995
441,68.43,70.65,2.219999999999999,2.219999999999999
442,68.54,70.93,2.3900000000000006,2.3900000000000006
443,68.4,71.08,2.6799999999999926,2.6799999999999926
444,69.08,70.95,1.8700000000000045,1.8700000000000045
445,68.46,70.41,1.9500000000000028,1.9500000000000028
446,68.38,70.35,1.9699999999999989,1.9699999999999989
447,68.35,70.47,2.1200000000000045,2.1200000000000045
448,68.21,70.14,1.9300000000000068,1.9300000000000068
449,68.2,70.23,2.030000000000001,2.030000000000001
450,68.37,69.88,1.509999999999991,1.509999999999991
451,68.24,69.85,1.6099999999999994,1.6099999999999994
452,68.62,70.85,2.2299999999999898,2.2299999999999898
453,68.19,70.43,2.240000000000009,2.240000000000009
454,67.85,71.04,3.190000000000012,3.190000000000012
455,68.14,70.69,2.549999999999997,2.549999999999997
456,68.62,70.63,2.009999999999991,2.009999999999991
457,67.88,70.4,2.5200000000000102,2.5200000000000102
458,67.94,70.29,2.3500000000000085,2.3500000000000085
459,68.32,70.58,2.260000000000005,2.260000000000005
460,68.53,70.38,1.8499999999999943,1.8499999999999943
461,68.05,70.46,2.4099999999999966,2.4099999999999966
462,68.12,70.36,2.239999999999995,2.239999999999995
463,68.61,70.32,1.7099999999999937,1.7099999999999937
464,67.97,70.6,2.6299999999999955,2.6299999999999955
465,68.28,70.87,2.5900000000000034,2.5900000000000034
466,68.96,70.42,1.460000000000008,1.460000000000008
467,68.52,70.75,2.230000000000004,2.230000000000004
468,68.82,70.49,1.6700000000000017,1.6700000000000017
469,68.53,70.31,1.7800000000000011,1.7800000000000011
470,68.65,70.79,2.1400000000000006,2.1400000000000006
471,68.43,70.94,2.509999999999991,2.509999999999991
472,68.8,71.49,2.6899999999999977,2.6899999999999977
473,68.68,70.81,2.1299999999999955,2.1299999999999955
474,68.14,71.06,2.9200000000000017,2.9200000000000017
475,68.93,71.19,2.259999999999991,2.259999999999991
476,68.38,71.02,2.6400000000000006,2.6400000000000006
